time,x,y,z
-1.0,-0.05176568904879941,0.019659755998922567,4.4787211223480775e-18
-0.9979959919839679,-0.048638031858171976,-0.027049223765314278,2.082217686789252e-18
-0.9959919839679359,-0.005652332408777081,-0.05054337339893015,-1.9716634044006753e-18
-0.9939879759519038,0.03994488576238298,-0.02073676441445864,-3.715952585040238e-18
-0.9919839679358717,0.028521953538627583,0.035554770583493656,-3.013602774306419e-19
-0.9899799599198397,-0.02420676147410628,0.045710143213680894,3.799732854552081e-18
-0.9879759519038076,-0.055286048032701283,0.008579356349081291,4.203392033037404e-18
-0.9859719438877755,-0.041299185858921734,-0.03618147115682444,1.1509467370819511e-18
-0.9839679358717435,0.0072249713051573015,-0.048766358760867545,-2.774407640616098e-18
-0.9819639278557114,0.043826948300058205,-0.0067842576494896115,-3.3313710998075127e-18
-0.9799599198396793,0.01703314341954003,0.04363073375372327,8.660268472422764e-19
-0.9779559118236473,-0.03513146436930153,0.039828366375084155,4.276475631823472e-18
-0.9759519038076152,-0.05613378015517745,-0.0029179115330148085,3.724765436791492e-18
-0.9739478957915831,-0.03185163131881308,-0.04345982716377682,1.612125775373595e-19
-0.9719438877755511,0.019578659713849277,-0.04355515582803802,-3.3807562410126902e-18
-0.969939879759519,0.043488551168610425,0.007814934129804914,-2.6262954360359564e-18
-0.9679358717434869,0.004132277413485518,0.04813540415692206,1.9637551393473546e-18
-0.9659318637274549,-0.04407837433463688,0.031691744857707926,4.511877605546097e-18
-0.9639278557114228,-0.05430513549444678,-0.014276558124273472,3.0685252440878657e-18
-0.9619238476953907,-0.020686724929350385,-0.04838323421514601,-8.366666875869145e-19
-0.9599198396793587,0.030401379080938082,-0.034977996832058586,-3.724607612013518e-18
-0.9579158316633266,0.03891736941728509,0.021655032851705818,-1.6655290676449401e-18
-0.9559118236472945,-0.009093539997617913,0.04904029645443917,2.9157209099093016e-18
-0.9539078156312625,-0.05069743583103098,0.021873859516796428,4.5086480361896316e-18
-0.9519038076152304,-0.0498794405079486,-0.02495134131659278,2.2655909096335496e-18
-0.9498997995991985,-0.008329408855199387,-0.05049429671094232,-1.7852236835226182e-18
-0.9478957915831663,0.03863984617908811,-0.02345252488768316,-3.7530187456100034e-18
-0.9458917835671343,0.030641037723702445,0.03344392383693358,-5.457069137780486e-19
-0.9438877755511023,-0.021713936077613745,0.04660440806791238,3.6700265582926015e-18
-0.9418837675350702,-0.0547686375380224,0.01095210773715293,4.278619063004916e-18
-0.9398797595190381,-0.04302064682743477,-0.03440597978237359,1.3522840675682504e-18
-0.9378757515030061,0.004541595484874018,-0.049419224841020015,-2.620318165918033e-18
-0.935871743486974,0.043353001244135644,-0.009803453400541028,-3.4397760931276547e-18
-0.9338677354709419,0.01959270358663554,0.042228523502783825,6.244770990291525e-19
-0.9318637274549099,-0.0329940591178972,0.04126508206804324,4.19655173824093e-18
-0.9298597194388778,-0.05617893752776482,-0.0005042422291091347,3.84060069722832e-18
-0.9278557114228457,-0.03398611457596732,-0.042114817731273346,3.708549447078849e-19
-0.9258517034068137,0.017084687324266566,-0.04493109747423894,-3.2734654868829266e-18
-0.9238476953907816,0.043917655188035865,0.004775447884465585,-2.797765198041444e-18
-0.9218436873747495,0.006893728838129851,0.047494732183425065,1.7438842023887307e-18
-0.9198396793587175,-0.04238873001355537,0.03355348422045189,4.482603762238329e-18
-0.9178356713426854,-0.054906684056897824,-0.011937344344104178,3.219155469281389e-18
-0.9158316633266533,-0.02314197853569266,-0.047570923117380266,-6.298388849568598e-19
-0.9138276553106213,0.028315379753518978,-0.03703677622999214,-3.677270696376185e-18
-0.9118236472945892,0.04020560896301033,0.018889100763861466,-1.8833194470969273e-18
-0.9098196392785571,-0.006347220651730554,0.04913948779549054,2.7314447171423795e-18
-0.9078156312625251,-0.04951718587374527,0.024039624616800936,4.528612856050313e-18
-0.905811623246493,-0.051013929211899886,-0.022799958520371918,2.4441078780409985e-18
-0.9038076152304609,-0.010983419005048968,-0.05030513792089337,-1.593827853666592e-18
-0.9018036072144289,0.03717926292575419,-0.02607391952079561,-3.774977732931885e-18
-0.8997995991983968,0.03263804072180797,0.0311998917103291,-7.878760575292627e-19
-0.8977955911823647,-0.019161739136842527,0.047371152684761435,3.53028016046112e-18
-0.8957915831663327,-0.05413432870842768,0.013301474794737516,4.344712316330484e-18
-0.8937875751503006,-0.04464641473074343,-0.03255393120749127,1.5506143912100726e-18
