time,x,y,z
-5.0,0.47380720537136256,-1.2060684591974518,-2.012527370460391e-06
-4.983660130718954,0.6486405728328566,-1.1020552335187663,-1.8392168608877596e-06
-4.967320261437909,0.8074732154666797,-0.9709236400276958,-1.6206472352776503e-06
-4.950980392156863,0.9456385552116675,-0.8149935657192169,-1.3606832445320273e-06
-4.934640522875817,1.0587660226323141,-0.6375262305444667,-1.064760392228966e-06
-4.9183006535947715,1.143016367515763,-0.4427032998726719,-7.398503585840619e-07
-4.901960784313726,1.1953244837190746,-0.23553308651629593,-3.9430479828381117e-07
-4.88562091503268,1.2136221203793192,-0.021677640878841442,-3.756713473368709e-08
-4.869281045751634,1.1970094550128871,0.19279299125608088,3.202372090305649e-07
-4.852941176470588,1.1458477285952267,0.40169895988361604,6.687981696985596e-07
-4.836601307189542,1.0617555793596951,0.5990691495892446,9.981524596060458e-07
-4.8202614379084965,0.9475072890039418,0.7794425811975382,1.2991865063813175e-06
-4.803921568627451,0.806847610481898,0.9381182138861179,1.5640534067341422e-06
-4.787581699346405,0.6442504396738611,1.07132920273727,1.7864639160304362e-06
-4.771241830065359,0.46465415106158064,1.1763321935678412,1.961835723615325e-06
-4.754901960784314,0.2732044785717048,1.2514163880702531,2.087308874105613e-06
-4.738562091503268,0.07502838230092082,1.295847429993534,2.161652416193857e-06
-4.722222222222222,-0.12494747426202239,1.3097661935515224,2.185095764043e-06
-4.705882352941177,-0.32212933502979413,1.2940627416660606,2.1591185781590356e-06
-4.689542483660131,-0.5123428156705742,1.250242628521057,2.086227820646803e-06
-4.673202614379085,-0.6918802461289972,1.1802981277504792,1.9697429820764373e-06
-4.6568627450980395,-0.8575176799281085,1.086592279253249,1.8136026578329683e-06
-4.640522875816994,-1.0065103399759407,0.9717596899091034,1.6221990492516107e-06
-4.624183006535947,-1.1365742198626023,0.8386251089968864,1.400242101487219e-06
-4.607843137254902,-1.2458600761293743,0.6901389023173897,1.1526518239614131e-06
-4.591503267973856,-1.3329245246402683,0.5293274780217191,8.844755507340545e-07
-4.57516339869281,-1.3967016054324117,0.359256236157085,6.008260941498352e-07
-4.5588235294117645,-1.436477090767811,0.18300250370661447,3.068365599341508e-07
-4.542483660130719,-1.4518669808285218,0.0036360199654113246,7.627762882245117e-09
-4.526143790849673,-1.4428010337093071,-0.17579528212979212,-2.917155168311382e-07
-4.509803921568627,-1.4095117502138403,-0.3522762507219092,-5.861628595686027e-07
-4.493464052287582,-1.3525289330074861,-0.5228341342830979,-8.707542647579344e-07
-4.477124183006536,-1.272679708440286,-0.6845486242370785,-1.1406169097747785e-06
-4.46078431372549,-1.171093691629877,-0.8345640541808943,-1.390985501041041e-06
-4.444444444444445,-1.049212746099943,-0.9701055029940389,-1.6172291328888986e-06
-4.428104575163399,-0.9088044960160508,-1.0885006061121791,-1.8148876651012048e-06
-4.411764705882353,-0.7519783459973401,-1.1872089533132422,-1.9797207539995523e-06
-4.395424836601308,-0.581202215379827,-1.2638609874772215,-2.1077727327287183e-06
-4.379084967320262,-0.39931746039554916,-1.3163082517457092,-2.1954564252633766e-06
-4.362745098039215,-0.2095485312600382,-1.342686548154297,-2.2396585051841264e-06
-4.34640522875817,-0.0155028147327477,-1.3414929302782508,-2.237867942752838e-06
-4.330065359477124,0.17884505400946246,-1.3116762801159514,-2.188327129211277e-06
-4.313725490196078,0.3691911539678762,-1.2527393374888498,-2.0902021286301087e-06
-4.2973856209150325,0.5509697889581124,-1.1648473357485232,-1.943763979644875e-06
-4.281045751633987,0.7194573326431053,-1.0489348863531263,-1.7505671112489553e-06
-4.264705882352941,0.869917065749621,-0.9067987829486659,-1.5136043084654867e-06
-4.248366013071895,0.9977853341397267,-0.7411607381855461,-1.2374115579174003e-06
-4.23202614379085,1.09889264312453,-0.5556819811680834,-9.28092617809092e-07
-4.215686274509804,1.1697047951425956,-0.3549126814049348,-5.932348800761605e-07
-4.199346405228758,1.207560530734256,-0.14416465692825545,-2.4169724575913736e-07
-4.183006535947713,1.2108759805636649,0.07069393791458552,1.1673219190972656e-07
-4.166666666666667,1.1792854272241653,0.2835096831116962,4.717882305993321e-07
-4.15032679738562,1.1136942214547236,0.48815487273136293,8.132473081909242e-07
-4.133986928104575,1.0162326903521786,0.6788431209746686,1.1314540679643373e-06
-4.117647058823529,0.8901163906672813,0.8504123990988548,1.4177936821585226e-06
-4.101307189542483,0.739433387010208,0.9985447734349324,1.6650586477158828e-06
-4.084967320261438,0.568889079220703,1.1199048310657107,1.8676799725876563e-06
-4.068627450980392,0.38354138911708757,1.2121936400471527,2.02181745976437e-06
-4.052287581699346,0.18855451462294676,1.274127928599311,2.125325217278226e-06
-4.0359477124183005,-0.011009362948890045,1.3053622969125034,2.1776220929370063e-06
-4.019607843137255,-0.21035092754291626,1.3063751211969339,2.1795014902573847e-06
-4.003267973856209,-0.4050461460446929,1.2783373936223879,2.1329126682821223e-06
-3.9869281045751634,-0.5911151535080814,1.2229798160283272,2.040739084577467e-06
-3.9705882352941178,-0.765055638798526,1.1424686970916045,1.9065913891846778e-06
-3.954248366013072,-0.9238496806476278,1.0392967573207386,1.7346252622111173e-06
-3.9379084967320264,-1.0649524456417236,0.9161914155148576,1.5293883969859709e-06
-3.9215686274509802,-1.1862698659601478,0.7760406616207096,1.2956968109387059e-06
-3.9052287581699345,-1.2861308787125232,0.6218351004752622,1.0385381283017046e-06
-3.888888888888889,-1.3632583426147042,0.4566239568599988,7.629981525574275e-07
-3.872549019607843,-1.4167415030839332,0.2834825322704986,4.742065447816024e-07
