time,x,y,z
0.0,-0.01563357378850513,-0.009220296665459477,6.021380658080426e-19
0.0010002000400080016,0.01689982706685147,-0.006619545084529304,-1.374205315559516e-18
0.002000400080016003,-0.007831929644766119,0.016373251725577825,1.2170678351897592e-18
0.0030006001200240046,-0.0054526679787915535,-0.01731158077576691,-4.046604990978989e-19
0.004000800160032006,0.015801563291227453,0.008929348865459904,-6.256173460240899e-19
0.005001000200040008,-0.017642869097807795,0.0042604566747960135,1.3190613512176155e-18
0.006001200240048009,0.009985272401237595,-0.015156414103382828,-1.3023226671550825e-18
0.007001400280056011,0.0030484395335620973,0.01789216800279374,5.844105968405491e-19
0.008001600320064013,-0.014440825058142774,-0.010994759393828001,4.48146179149635e-19
0.009001800360072015,0.0180583046107528,-0.0018222196838066518,-1.2394227562358698e-18
0.010002000400080016,-0.01195313881118601,0.013658141383993891,1.3633913571975621e-18
0.011002200440088018,-0.0005875383931566447,-0.01814048252943519,-7.533117402053535e-19
0.012002400480096018,0.012811957776705804,0.012855999387003558,-2.623553426005414e-19
0.01300260052010402,-0.018138348703776046,-0.0006498228967249855,1.136766716561236e-18
0.014002800560112022,0.013699108559802975,-0.011906183538221114,-1.3991445929443847e-18
0.015003000600120024,-0.0018841762559114097,0.018051940549806515,9.082183800349186e-19
0.016003200640128026,-0.01094509597913323,-0.014478493527103675,7.168815818155291e-20
0.017003400680136026,0.0178816139987217,0.0031098408062713327,-1.0130025944265709e-18
0.01800360072014403,-0.015190580278072041,0.00993319267222217,1.4089121232735586e-18
0.01900380076015203,0.0043210367065411,-0.017628131711590674,-1.0462664651251554e-18
0.020004000800160033,0.008875083984202496,0.01583212128859749,1.2030378522369564e-19
0.021004200840168033,-0.017292736868180166,-0.005512062575676186,8.70424108518914e-19
0.022004400880176037,0.016400074767957303,-0.007775648182217412,-1.3925195988531194e-18
0.023004600920184037,-0.006677482152299087,0.016877017902784133,1.164876675951339e-18
0.024004800960192037,-0.006640114834397751,-0.016891733374743215,-3.100705764545964e-19
0.02500500100020004,0.0163828196291592,0.007811966062292026,-7.116858239065334e-19
0.02600520104020804,-0.017304882949818627,0.00547381434596814,1.3502641088477136e-18
0.027005401080216044,0.008910128189208421,-0.015812408896198803,-1.2618644905200786e-18
0.028005601120224044,0.004282022333529237,0.01763767256615237,4.940679334694208e-19
0.029005801160232048,-0.015168550200159368,-0.009966761789327237,5.3972552861167e-19
0.030006001200240048,0.017888472076117688,-0.0030702098733293463,-1.2829377702623076e-18
0.03100620124024805,-0.010977078800834667,0.014454268458522178,1.3354093371570363e-18
0.03200640128025605,-0.0018441790486469498,-0.018056047647544954,-6.689041666413606e-19
0.033006601320264055,0.013672741566364973,0.01193649869475389,-3.5775066957519334e-19
0.03400680136027205,-0.018139718344404053,0.0006097157022732849,1.1917831364522405e-18
