time,x,y,z
-3.0,0.5751038258863258,-2.5533618983801952e-11,1.2560688854106914
-2.996031746031746,0.5579824002030959,-2.5755640806129432e-11,1.2700887152774596
-2.992063492063492,0.5407233821894267,-2.5971312298595696e-11,1.2837953933401391
-2.988095238095238,0.5233326772717081,-2.6180659520937754e-11,1.2971894567533102
-2.984126984126984,0.5058160867354748,-2.6383709844584925e-11,1.3102715259184108
-2.9801587301587302,0.4881793086180213,-2.6580491874372183e-11,1.3230423002606704
-2.9761904761904763,0.4704279386870022,-2.6771035373500127e-11,1.3355025541639554
-2.9722222222222223,0.45256747149665816,-2.6955371191654258e-11,1.3476531330601202
-2.9682539682539684,0.434603301513737,-2.713353119619518e-11,1.3594949496693558
-2.9642857142857144,0.4165407243056918,-2.730554820633044e-11,1.3710289803878926
-2.9603174603174605,0.39838493778424483,-2.7471455930177365e-11,1.3822562618192877
-2.9563492063492065,0.380141043497806,-2.7631288904626773e-11,1.3931778874454845
-2.9523809523809526,0.3618140479666917,-2.778508243791709e-11,1.4037950044337664
-2.9484126984126986,0.34340886405547927,-2.793287255482935e-11,1.4141088105756954
-2.9444444444444446,0.3249303123772694,-2.80746959444135e-11,1.4241205513540973
-2.9404761904761907,0.3063831227249427,-2.8210589910158246e-11,1.4338315171341736
-2.9365079365079367,0.2877719355248469,-2.834059232251771e-11,1.4432430404748453
-2.9325396825396823,0.26910130330875737,-2.8464741573708996e-11,1.4523564935564133
-2.9285714285714284,0.25037569220019024,-2.8583076534697007e-11,1.4611732857207025
-2.9246031746031744,0.23159948341143377,-2.869563651428444e-11,1.4696948611199088
-2.9206349206349205,0.21277697474806845,-2.8802461220226068e-11,1.4779226964703578
-2.9166666666666665,0.19391238211783612,-2.8903590722289377e-11,1.4858582989075428
-2.9126984126984126,0.17500984104106254,-2.899906541718465e-11,1.493503203938804
-2.9087301587301586,0.15607340816014958,-2.9088925995289885e-11,1.5008589734900941
-2.9047619047619047,0.13710706274564843,-2.9173213409098646e-11,1.5079271940434094
-2.9007936507936507,0.11811470819685455,-2.9251968843319954e-11,1.5147094748614693
-2.8968253968253967,0.09910017353494638,-2.9325233686562375e-11,1.5212074462963698
-2.892857142857143,0.08006721488688551,-2.9393049504536046e-11,1.527422758178985
-2.888888888888889,0.061019516958453424,-2.945545801470885e-11,1.5333570782860144
-2.884920634920635,0.04196069449500939,-2.951250106235483e-11,1.539012090881628
-2.880952380952381,0.02289429372864027,-2.9564220597935066e-11,1.5443894953307666
-2.876984126984127,0.0038237938105102343,-2.961065865575355e-11,1.549491004781259
-2.873015873015873,-0.015247391772563512,-2.96518573338324e-11,1.5543183449119726
-2.869047619047619,-0.03431591379832588,-2.96878587749527e-11,1.5588732527443365
-2.865079365079365,-0.05337848592682426,-2.9718705148809635e-11,1.5631574755146487
-2.861111111111111,-0.07243188333642325,-2.974443863523211e-11,1.5671727696046598
-2.857142857142857,-0.0914729413787162,-2.976510140841905e-11,1.5709208995280304
-2.8531746031746033,-0.11049855425287114,-2.978073562214676e-11,1.5744036369703354
-2.8492063492063493,-0.12950567369981847,-2.9791383395902857e-11,1.577622759880355
-2.8452380952380953,-0.1484913077167186,-2.9797086801904805e-11,1.5805800516105095
-2.8412698412698414,-0.1674525192919668,-2.979788785296225e-11,1.5832773001043399
-2.8373015873015874,-0.18638642516101944,-2.9793828491144086e-11,1.5857162971290326
-2.8333333333333335,-0.20529019458319475,-2.97849505772132e-11,1.5878988375510628
-2.8293650793650795,-0.22416104813961446,-2.9771295880792775e-11,1.5898267186530965
-2.8253968253968256,-0.2429962565523397,-2.975290607122999e-11,1.5915017394903654
-2.8214285714285716,-0.261793139524759,-2.972982270912432e-11,1.5929257002848098
-2.8174603174603177,-0.28054906460326057,-2.970208723848892e-11,1.5941004018553377
-2.8134920634920633,-0.2992614460600369,-2.966974097951506e-11,1.5950276450826169
-2.8095238095238093,-0.31792774379713173,-2.963282512191078e-11,1.5957092304068963
-2.8055555555555554,-0.33654546227143456,-2.9591380718786387e-11,1.5961469573573872
-2.8015873015873014,-0.3551121494406637,-2.9545448681060333e-11,1.5963426241118248
-2.7976190476190474,-0.3736253957300325,-2.9495069772360567e-11,1.596298027084862
-2.7936507936507935,-0.3920828330195426,-2.944028460439712e-11,1.5960149605440215
-2.7896825396825395,-0.4104821336516483,-2.9381133632783276e-11,1.5954952162519782
-2.7857142857142856,-0.4288210094590661,-2.9317657153283224e-11,1.5947405831339925
-2.7817460317460316,-0.44709721081255527,-2.924989529846545e-11,1.593752846969376
-2.7777777777777777,-0.46530852568835535,-2.9177888034742e-11,1.5925337901059122
-2.7738095238095237,-0.48345277875507375,-2.9101675159774426e-11,1.5910851911961936
-2.7698412698412698,-0.5015278304797434,-2.90212963002286e-11,1.5894088249549043
-2.765873015873016,-0.51953157625275,-2.893679090986083e-11,1.5875064619360928
-2.761904761904762,-0.5374619455313971,-2.8848198267919034e-11,1.5853798683295401
-2.757936507936508,-0.5553169010017349,-2.8755557477843318e-11,1.5830308057753655
-2.753968253968254,-0.5730944377584481,-2.865890746625085e-11,1.580461031196037
-2.75,-0.5907925825024415,-2.8558286982190966e-11,1.5776722966450105
-2.746031746031746,-0.6084093927558266,-2.8453734596657046e-11,1.5746663491712454
-2.742063492063492,-0.6259429560940283,-2.8345288702342077e-11,1.5714449306988723
-2.738095238095238,-0.6433913893946578,-2.8232987513625886e-11,1.5680097779213384
-2.734126984126984,-0.6607528381029096,-2.8116869066782218e-11,1.564362622209374
-2.7301587301587302,-0.6780254755130749,-2.799697122039482e-11,1.560505189532157
